id_publisher;nome_publisher;appid
9758365082;CGPills;773570
9758365083;Roman Glebenkov;773580
9758365084;Inutaishos;773590
9758365085;Multitool Studios;773610
9758365086;ZaPain Games;773620
9758365087;Ghost_RUS Games;773640
9758365088;Apillo;773650
9758365089;Tian Jagodic;773660
9758365090;Pony;773670
9758365091;r0wan;773710
9758365092;Arcturus Studios Inc;773770
9758365093;Sol Bot Studios;773870
9758365094;Light Label Entertainment;773910
9758365095;Binarie;773930
9758365096;KK Game Studio;773951
9758365097;Middle Eye;774051
9758365098;Kremlingames;774091
9758365099;Dnovel;774121
9758365100;Microïds Indie;774131
9758365101;Microïds Indie;774141
9758365102;Microids Indie;774161
9758365103;Boris Zapotocky;774191
9758365104;inkle Ltd;774201
9758365105;Pikewin;774221
9758365106;Moyosa Media BV;774231
9758365107;Ghost_RUS Games;774261
9758365108;Perverse Games;774281
9758365109;Diax Game;774321
9758365110;Two_Way Ltd;774331
9758365111;Andy Sztark;774351
9758365112;VISR Dynamics Ltd;774401
9758365113;Hannes Delbeke;774411
9758365114;Hinge Digital;774421
9758365115;Project Flight School Inc;774441
9758365116;morojenoes empire;774451
9758365117;Jackbox Games_ Inc;774461
9758365118;Interplay;774501
9758365119;Idea Factory International_ Inc;774511
9758365120;Phil Fortier;774531
9758365121;Quasar;774541
9758365122;Run Games;774551
9758365123;Sonoshee;774561
9758365124;Dreamz Studio;774711
9758365125;Experimental Foundation;774721
9758365126;Juventus Football Club SpA;774731
9758365127;For Kids;774781
9758365128;AGM PLAYISM;774811
9758365129;Dexion Games;774831
9758365130;Other Ocean Group;774861
9758365131;Green Lava Studios;774891
9758365132;PureFootball;774901
9758365133;Gem Rose Accent;774911
9758365134;Dexion Games;774921
9758365135;Moonlight Studios;775200
9758365136;Hong Kong Netease Interactive Entertainment Limited;775220
9758365137;Paul Piepenhagen;775270
9758365138;12 to 6 Studios LLC;775310
9758365139;EHTechnology;775320
9758365140;Ubisoft;775430
9758365141;Choice of Games;775460
9758365142;Devonian Interactive;775490
9758365143;Laush Studio;775520
9758365144;Yunus Ayyildiz;775530
9758365145;Breading Games;775570
9758365146;Bytecrunch;775690
9758365147;OtakuMaker SARL;775720
9758365148;OtakuMaker SARL;775730
9758365149;TeamTOCH;775760
9758365150;ijal Studio;775790
9758365151;Riviysky;775810
9758365152;CWH Entertainment;775820
9758365153;JanduSoft SL;775850
9758365154;Lorag Games;775860
9758365155;Milestone Srl;775900
9758365156;Laush Studio;775910
9758365157;Sandstorm Studios Inc;775940
9758365158;Fairy Forest;775960
9758365159;Choice of Games;776000
9758365160;Choice of Games;776020
9758365161;RainSoft;776040
9758365162;GabryGa;776080
9758365163;RaleachGamesStudio;776100
9758365164;Konstantin Pilipaka;776160
9758365165;IndieLip;776190
9758365166;Refugio3D;776290
9758365167;OtakuMaker SARL;776320
9758365168;Ghost_RUS Games;776340
9758365169;SCRAWL;776360
9758365170;Pirotexnik;776370
9758365171;Black Poodle Entertainment;776390
9758365172;Spencer Brown;776410
9758365173;Grumpy Otis Games;776430
9758365174;Omnirift;776440
9758365175;hOSHI;776450
9758365176;MyACG Studio;776490
9758365177;万族游戏;776510
9758365178;Blender Games;776540
9758365179;Snkl Studio;776550
9758365180;Narko Games;776580
9758365181;Li Changchun;776600
9758365182;Holy Potato Studios;776610
9758365183;WTB;776670
9758365184;Orlyapps;776720
9758365185;Lazy Gaming;776740
9758365186;Tiny Ghost Studios;776780
9758365187;Sean Davy;776790
9758365188;Hardcore Studio;776820
9758365189;Team DTR;776830
9758365190;Zloy Krot Studio;776890
9758365191;Pilgway;776920
9758365192;Game for people;776960
9758365193;SimplexGameStudio;776970
9758365194;aptk;777000
9758365195;NedoStudio;777020
9758365196;Eloquence entertainment;777040
9758365197;IndieLip;777050
9758365198;MUTT Studio;777090
9758365199;IndieLip;777100
9758365200;Sad Panda Studios;777130
9758365201;Beatsie Boys;777140
9758365202;Kaan Soral;777150
9758365203;Sungift Games;777160
9758365204;Pujia8 Studio_Gamera Game;777200
9758365205;迷糊的安安;777220
9758365206;INDIECN;777240
9758365207;Gnamics Ltd;777250
9758365208;Tero Lunkka;777270
9758365209;Tero Lunkka;777310
9758365210;Laush Studio;777340
9758365211;Daniel Rychlý;777350
9758365212;hOSHI;777360
9758365213;desaccord art;777380
9758365214;For Kids;777400
9758365215;Oxrock Studio;777420
9758365216;wwwSpellbookcom;777430
9758365217;Miragic Labs;777530
9758365218;Windzen;777540
9758365219;Qian Light Network Technology;777550
9758365220;Tsukinowa App;777560
9758365221;MisterTtocS;777580
9758365222;边境游戏工作室;777590
9758365223;James;777610
9758365224;FunnyNetWork;777620
9758365225;Wonderbox Games;777640
9758365226;Dawntrail Entertainment;777650
9758365227;Wonderbox Games;777660
9758365228;Filippo donelli;777730
9758365229;Wiering Software;777760
9758365230;Warcave_Crazy Monkey Studios;777770
9758365231;Lazy Monday Ltd;777790
9758365232;hOSHI;777820
9758365233;WoksOnStudios;777850
9758365234;Polina Medyanik;777860
9758365235;Joyjoymoto;777870
9758365236;Turtle Juice;777880
9758365237;FailoutGames;777900
9758365238;Straitlace Studios;778000
9758365239;Madar Games;778030
9758365240;Sloth Studio;778050
9758365241;Piko Interactive LLC;778080
9758365242;AIXLAB;778110
9758365243;Heartship Games;778120
9758365244;TsunamiGames;778150
9758365245;Fabio Cunha;778230
9758365246;Mass Games;778240
9758365247;Wenkly Studio Sp z oo;778250
9758365248;aimino;778260
9758365249;CentVire;778270
9758365250;Alex Carpenter;778330
9758365251;Laush Studio;778340
9758365252;GamerzDan;778360
9758365253;XSEED Games_Marvelous USA_ Inc;778390
9758365254;XSEED Games_Marvelous USA_ Inc;778400
9758365255;ShotX Studio;778410
9758365256;IndieLip;778420
9758365257;IndieLip;778450
9758365258;Joshua Giles;778460
9758365259;Leapdoctor Games;778470
9758365260;Studio RO;778540
9758365261;ReverseGames;778550
9758365262;Nikita P;778570
9758365263;Maelstrom Rabbit;778580
9758365264;IndieLip;778590
9758365265;Studio Gamaii;778610
9758365266;3rd Pinnacle Games;778640
9758365267;UglyCake Games;778650
9758365268;Snaggletooth Studios;778700
9758365269;Tunescape LLC;778710
9758365270;Sapphire Dragon Productions;778760
9758365271;Displacement Studios;778770
9758365272;Hybrisgames;778800
9758365273;GefestGames;778810
9758365274;OnBlind;778830
9758365275;Burst2Flame Entertainment;778840
9758365276;КиКо;778850
9758365277;Laush Studio;778860
9758365278;EvilCharm Games;778870
9758365279;Toolkitz Games;778900
9758365280;Freshtrax;778910
9758365281;Kimi Karri;778930
9758365282;Games for May;779050
9758365283;Tero Lunkka;779060
9758365284;Tridente Studio;779070
9758365285;AIHASTO;779090
9758365286;Gamifier;779100
9758365287;Harsh Reality;779110
9758365288;L&L Technology;779130
9758365289;Rainbow Street Studios;779140
9758365290;Fun Ghosts Haunted Fun Factory LLC;779150
9758365291;CSIS (CSI Studio Co_Ltd);779160
9758365292;VT Publishing;779190
9758365293;Dayplay Co_Ltd;779220
9758365294;Wan Studio;779240
9758365295;David Mulder;779250
9758365296;Wenkly Studio Sp z oo;779300
9758365297;Dexion Games;779310
9758365298;lvkeai;779320
9758365299;Endless Loop Studios;779330
9758365300;Tayfun Zeytun;779360
9758365301;Virtro Entertainment;779390
9758365302;HitGrab Game Labs;779410
9758365303;Eko;779420
9758365304;Whippering;779430
9758365305;Jakob Hild;779550
9758365306;Pioneer;779560
9758365307;JDRumble;779570
9758365308;Team 21 Studio;779580
9758365309;HoroArch;779590
9758365310;Wanin International;779620
9758365311;SakuraGame;779640
9758365312;Vive Studios;779650
9758365313;Alexandress;779700
9758365314;Coduar;779730
9758365315;Yüksekolan;779760
9758365316;R Academy;779780
9758365317;森林纵火犯;779790
9758365318;Hardcore__Games;779800
9758365319;Strategy First;779840
9758365320;Lasse Niermann;779850
9758365321;Lunarhellgames;779870
9758365322;IDALGAME;779960
9758365323;4H StudioLab_GrabTheGames;779990
9758365324;DK VIP Lounge;780000
9758365325;The Most;780080
9758365326;StartupTim_ LLC_Tim Sullivan;780100
9758365327;Fogbound;780120
9758365328;Ink Syntax;780160
9758365329;Captain Games;780210
9758365330;Ursine;780220
9758365331;Willie Li;780230
9758365332;Tanny Tran;780260
9758365333;Monad Rock;780280
9758365334;DigiMight;780320
9758365335;Dexion Games;780330
9758365336;Magic Design Studios;780350
9758365337;Dexion Games;780360
9758365338;Dexion Games;780380
9758365339;Independent;780390
9758365340;Dexion Games;780410
9758365341;Dexion Games;780440
9758365342;Noodlecake Studios Inc;780500
9758365343;ZUGALU ENTERTAINMENT;780520
9758365344;Indie Retro Games;780570
9758365345;Eggon Srl;780580
9758365346;Luminosity Mobile;780630
9758365347;Dyrnwyn Games;780690
9758365348;Genesz;780710
9758365349;Frostlind Games;780740
9758365350;Jam;780750
9758365351;Paddle Team;780760
9758365352;Viktor Yurchuk;780800
9758365353;Constantinou;780840
9758365354;Eyedrop;780850
9758365355;Food dream factory;780970
9758365356;The Idea Software;781000
9758365357;Masangsoft;781030
9758365358;Tuan Nguyen;781040
9758365359;Chillas Art;781050
9758365360;WTB;781100
9758365361;Penumbra Games;781110
9758365362;Koksnycom;781130
9758365363;Classics Digital;781220
9758365364;Classics Digital;781230
9758365365;Piko Interactive;781240
9758365366;Piko Interactive LLC;781250
9758365367;Classics Digital;781260
9758365368;Classics Digital;781270
9758365369;Classics Digital;781280
9758365370;Classics Digital;781290
9758365371;BUD Games;781310
9758365372;VR Factory;781320
9758365373;Third Gate Studios;781380
9758365374;AZAMATIKA;781440
9758365375;Iceberg Interactive;781480
9758365376;One Yuan Games;781490
9758365377;BD Studio Games;781500
9758365378;Eternity Studios;781520
9758365379;Enjoy Games;781560
9758365380;Flying Star Games;781590
9758365381;Metal Fox;781610
9758365382;hOSHI;781630
9758365383;Luke OConnor;781640
9758365384;FurGoldGames;781650
9758365385;RewindApp;781660
9758365386;Magnolia Art;781670
9758365387;ocasocreations;781680
9758365388;IndieLip;781700
9758365389;Ripknot Systems;781760
9758365390;AnderShi;781780
9758365391;TheDreik;781800
9758365392;Crew Lab;781810
9758365393;Crew Lab;781820
9758365394;Renegade Games;781860
9758365395;Primitive Studio;781880
9758365396;Remi George;781890
9758365397;Yak Studios LLC;781930
9758365398;Yak Studios LLC;781950
9758365399;Ben Allen;781990
9758365400;Beijing Omnicity Technology Co_ Ltd;782020
9758365401;zoocros;782050
9758365402;alexeibelih;782080
9758365403;Sunrise9;782100
9758365404;Upside Down Bird;782120
9758365405;bitComposer Interactive GmbH;782130
9758365406;1C Entertainment;782140
9758365407;IzmirRecht;782160
9758365408;Pujia8 Studio;782180
9758365409;Top Hat Studios Inc;782190
9758365410;Pixel Fyzz;782210
9758365411;Crystal Shard;782280
9758365412;IndieLip;782300
9758365413;AYE Technology;782320
9758365414;GB Patch Games;782340
9758365415;Forever Entertainment S A;782380
9758365416;Studio by the Bay;782410
9758365417;Namo;782450
9758365418;Go All Games;782460
9758365419;Wolverine Studios;782510
9758365420;掌烛文化;782570
9758365421;Daimen Gaming;782610
9758365422;25% Games;782630
9758365423;Threaded Pixel Studios;782650
9758365424;Extreme Developers;782660
9758365425;ExDevs LTD;782670
9758365426;SakuraGame;782690
9758365427;Casioqum;782700
9758365428;Exordium Games;783050
9758365429;TheElvenTale Games;783060
9758365430;PROLEGO Ltd;783070
9758365431;Galactig_Rondo Media Cyf;783090
9758365432;HIKARI FIELD;783120
9758365433;Евгений Калгушкин;783140
9758365434;HeroCraft;783170
9758365435;Flyhigh Works;783180
9758365436;OneShark;783200
9758365437;Slitherine Ltd;783210
9758365438;Vox Studios;783220
9758365439;Brimstone Brothers Inc;783230
9758365440;Cultura guru;783240
9758365441;Planet X Game Studios;783250
9758365442;Salt & Pixel;783260
9758365443;Showstorm Ltd;783270
9758365444;Black Book Development;783310
9758365445;Hardcore__Games;783330
9758365446;Ignite studio;783420
9758365447;Behind The Door Games;783440
9758365448;NVYVE  Studios;783450
9758365449;VRS;783470
9758365450;Creative Storm Entertainment;783590
9758365451;VT Publishing;783600
9758365452;Bloody Forehead Entertainment;783650
9758365453;Flyhigh Works;783720
9758365454;Sandboss Studios;783790
9758365455;九鼎工作室;783810
9758365456;Loot Inside;783860
9758365457;TheElvenTale Games;783890
9758365458;Dexion Games;783900
9758365459;UMBRESS;783920
9758365460;FM Studio;783940
9758365461;Strategy First;783960
9758365462;Dexion Games;783980
9758365463;Dexion Games;784000
9758365464;Piko Interactive LLC;784010
9758365465;Globiss Interactive;784050
9758365466;Quiet Bay Studio;784100
9758365467;PIXELAKES LLC;784130
9758365468;3Division;784150
9758365469;TyBorgGames;784180
9758365470;Garage Games;784940
9758365471;Dorado Games;784950
9758365472;hubiao;785030
9758365473;COKE;785070
9758365474;Klassefilm;785100
9758365475;Ghost_RUS Games;785110
9758365476;Hathos Interactive;785130
9758365477;Primitive Studio;785140
9758365478;GTE Entertainment_Nightdive Studios;785480
9758365479;Afrosquared LLC;785560
9758365480;Holmsario Games;785590
9758365481;VRS;785610
9758365482;Genetic Studio;785640
9758365483;Simulators Live;785660
9758365484;Simulators Live;785670
9758365485;Simulators Live;785680
9758365486;Simulators Live;785690
9758365487;THQ Nordic;785740
9758365488;disfactNoir;785750
9758365489;ARC SYSTEM WORKS;785780
9758365490;ARES Inc;785840
9758365491;PQube Limited;785850
9758365492;Irbynx;785870
9758365493;Alliance;785880
9758365494;MythicOwl;785890
9758365495;Funbox Media Ltd;785920
9758365496;Slitherine Ltd;785930
9758365497;Slitherine Ltd;785940
9758365498;XMINutesGames;785950
9758365499;StarSystemStudios ;785960
9758365500;Big Fish Games;786090
9758365501;Big Fish Games;786100
9758365502;CPSuperstore;786120
9758365503;The Burning Red Design;786130
9758365504;sky_coding;786140
9758365505;Jake Waggoner;786170
9758365506;EasyWays;786180
9758365507;FoxForceGames;786280
9758365508;Choice of Games;786290
9758365509;CaveBrave;786330
9758365510;Phoesion;786340
9758365511;Corbak Games;786350
9758365512;Zydrone;786370
9758365513;Insanely Virtual;786390
9758365514;Miaoyue Studio;786400
9758365515;EnderLost Studios;786410
9758365516;Zhu Feng;786420
9758365517;MUIFWEGO;786450
9758365518;边境巡线人;786470
9758365519;Black Banshee Studios;786490
9758365520;Blazing Fanfish;786510
9758365521;Studio GPBeta;786520
9758365522;BJGameInd;786560
9758365523;Xiotex Studios Ltd;786570
9758365524;Emilios Manolidis;786580
9758365525;Hayo van Reek;786590
9758365526;X_Joy Games;786620
9758365527;Pippala Games;786630
9758365528;Eforb;786650
9758365529;Ghost_RUS Games;786670
9758365530;Timedrop Studios;786680
9758365531;Dagestan Technology;786690
9758365532;MPixels;786710
9758365533;advocatus;786720
9758365534;Albert Stirner Games;786740
9758365535;Mikhail Melnikov;786750
9758365536;Ridgeline Studios;786770
9758365537;Cubic Bit;786800
9758365538;Enter Name Here;786820
9758365539;Granola Studios;786840
9758365540;Dave Catling;786850
9758365541;Pyxton Studios;786910
9758365542;Red Rider;786940
9758365543;Michael Cheung;786950
9758365544;Bhomriska Studios;786980
9758365545;Silesia Games Sp z oo;786990
9758365546;yeswecamp;787040
9758365547;Ginko Games;787050
9758365548;LAME Dimension;787070
9758365549;Prutkova Anastasia;787100
9758365550;Pujia8 Studio_Gamera Game;787110
9758365551;OctoberRaven;787140
9758365552;Freestewdios;787170
9758365553;Atriagames;787190
9758365554;Sub Orbital Software;787200
9758365555;Tombas Tomáš Basovnik_Martin Hoferek;787220
9758365556;JesterJoker;787240
9758365557;RewindApp;787250
9758365558;Game Kombinat;787260
9758365559;SakuraGame;787370
9758365560;ODev;787390
9758365561;Animu Game;787400
9758365562;Real Fighting;787420
9758365563;Real Fighting;787430
9758365564;Real Fighting;787440
9758365565;Pujia8 Studio_Gamera Game;787450
9758365566;Appnori Inc;787460
9758365567;CAPCOM Co_ Ltd;787480
9758365568;BiNAREE_ Inc;787530
9758365569;DEVCUBE STUDIO;787550
9758365570;Atriagames;787570
9758365571;Prince Game Studio;787620
9758365572;Excalibur Games;787640
9758365573;JanduSoft SL;787650
9758365574;Right Games;787690
9758365575;Maris Ozols;787710
9758365576;Devolver Digital;787720
9758365577;IVGEMENT;787730
9758365578;astragon Entertainment;787740
9758365579;OctoBox Interactive;787750
9758365580;XR Studio LLC;787780
9758365581;B4T Games;787790
9758365582;Otis Miller;787840
9758365583;Focus Home Interactive;787860
9758365584;Stefan Kelnberger;787930
9758365585;Lightray Games;787960
9758365586;Woodsy Studio;787970
9758365587;Julian Schlüntz;787980
9758365588;Chris Holtshouser;787990
9758365589;MOGA Creative;788020
9758365590;Sekai Project;788050
9758365591;CopperBrain;788120
9758365592;Paradise Project;788130
9758365593;MeatAtom;788150
9758365594;XingRan Network;788180
9758365595;Alcateia Entertainment;788190
9758365596;SudoTilt;788200
9758365597;Xigma Games;788210
9758365598;Masthead Studios Ltd;788250
9758365599;4 Dimension Games;788270
9758365600;Silly Saturday;788310
9758365601;Mykhail Konokh;788320
9758365602;Light Maze;788330
9758365603;weRplay;788350
9758365604;For Kids;788380
9758365605;Undergroundies;788390
9758365606;GrayTower;788410
9758365607;Asmodee Digital_Horrible Games;788420
9758365608;upjers;788470
9758365609;KHB_Soft;788480
9758365610;Overimagined Games;788490
9758365611;Mario DEliso;788500
9758365612;EasyGames;788510
9758365613;Abdulla Hassan Al_Farsi;788520
9758365614;Château de Versailles_Fondation Orange;788540
9758365615;Mistaken Visions;788610
9758365616;Florian Richter_ Tobias Offermanns_ Devendra Pohly;788630
9758365617;Riposte Games & Co;788640
9758365618;Double Fine Productions;788690
9758365619;Lost Tower Games;788700
9758365620;Magicvalley Studio;788720
9758365621;RDs Gaming Studio;788730
9758365622;Digital Bento;788740
9758365623;Dilmer Games;788760
9758365624;Avocavo;788770
9758365625;PlayTech Studio;788800
9758365626;Radmir Kadyrov;788810
9758365627;Diantong Intelligence Tech Shanghai Co_Ltd;788820
9758365628;Zerstoren Games;788870
9758365629;MiaoXi Studio;788880
9758365630;HA Studio Ltd;788890
9758365631;WeVery;788900
9758365632;Paradise Project;788910
9758365633;Hammer and Ravens;788930
9758365634;evlavv_studio;788960
9758365635;Crisp App Studio;788970
9758365636;Para;789050
9758365637;Muikkumedia Oy_Tunermaxx;789090
9758365638;upjers;789100
9758365639;ONEVISION GAMES;789110
9758365640;DRUNKEN APES;789120
9758365641;GD;789200
9758365642;Portcullis Games;789210
9758365643;hede;789220
9758365644;bit Gimmicks;789240
9758365645;MariLuzaria;789260
9758365646;hallunazigames;789270
9758365647;nkmr appworks;789280
9758365648;Skyward Digital;789290
9758365649;Lucid Pixel;789480
9758365650;Lucid Pixel;789490
9758365651;StarNuryNinja​;789510
9758365652;Warz;789520
9758365653;Pinhead Games;789540
9758365654;Hardcore__Games;789550
9758365655;yours truly;789570
9758365656;Jorvan;789600
9758365657;Morla Games;789610
9758365658;Endless Void Studios;789620
9758365659;TREEFORT VR;789670
9758365660;Daimen Gaming;789680
9758365661;MacProton Games;789700
9758365662;Nicholas Turner;789720
9758365663;David Mulder;789730
9758365664;Henteko Doujin;789740
9758365665;Game Sage Productions;789750
9758365666;Studio Nanafushi;789760
9758365667;Toplitz Productions;789880
9758365668;Toplitz Productions;789890
9758365669;Toplitz Productions;789900
9758365670;The Imaginarium;789910
9758365671;Marginal act;789930
9758365672;Carlos Coronado;789950
9758365673;Zenva;789970
9758365674;Nuts and Volts Electronics;789980
9758365675;Lost in the Garden;790020
9758365676;Alone Games;790050
9758365677;The Hidden Levels;790060
9758365678;EVIL GAMES;790080
9758365679;Joni Bäckström;790120
9758365680;Couch Cosmonauts LLC;790130
9758365681;Corradi Games;790160
9758365682;Cosmic Pictures;790170
9758365683;MakaB;790210
9758365684;Bitlock Studio;790230
9758365685;Azurezero;790260
9758365686;SoyeR;790290
9758365687;Boogygames Studios;790300
9758365688;PLAYMIND;790350
9758365689;Rafael García;790390
9758365690;Sciman101;790450
9758365691;Square Enix;790540
9758365692;Ryan Bissonnette;790550
9758365693;NineD Digital;790570
9758365694;Kongregate;790600
9758365695;OPEN LEVEL;790630
9758365696;TSS Studio;790660
9758365697;A2G Studios;790700
9758365698;Wargaming Group Limited;790710
9758365699;Other Tales Interactive;790740
9758365700;Window Licker Games;790750
9758365701;Dani D;790760
9758365702;Kwebbelkop;790790
9758365703;Plug In Digital;790800
9758365704;MKD games;790810
9758365705;SEGA;790820
9758365706;Promethean Interactive;790840
9758365707;10tons Ltd;790850
9758365708;Blender Games;790860
9758365709;Primitive Studio;790930
9758365710;Womb Technology;790950
9758365711;Mirthood Games;790960
9758365712;Live Aliens;791000
9758365713;dp3Softworks;791020
9758365714;VRemedy Labs;791050
9758365715;Singular Dream;791140
9758365716;KABloom Interactive;791150
9758365717;Steedie;791160
9758365718;Return To Adventure Mountain_ LLC;791180
9758365719;Heaven Bot;791290
9758365720;Guami Games;791300
9758365721;LunarCore Games;791320
9758365722;Kagura Games;791330
9758365723;IndieLip;791340
9758365724;IndieLip;791350
9758365725;33 Production;791370
9758365726;Shenzhen Simeng Technology Co_ Ltd;791380
9758365727;Witch Laboratory;791400
9758365728;evlavv_studio;791430
9758365729;Team DYO;791470
9758365730;Death Hill Games;791490
9758365731;Schickmair Games;791500
9758365732;MatthewP_Sacred Walrus;791540
9758365733;SimProse Studios;791570
9758365734;Eathrabaria;791590
9758365735;Orfeas Game Studio;791600
9758365736;Bryan Tabor;791700
9758365737;CreativeOvenStudio;791740
9758365738;Ghost_RUS Games;791750
9758365739;Yellow Panda Games;791760
9758365740;AmberDrop;791770
9758365741;Metal Fox;791790
9758365742;Binary Jellyfish;791800
9758365743;David Schneider;791930
9758365744;Shoho Games;791950
9758365745;Octopirate Games;791960
9758365746;VT Publishing;791970
9758365747;Zen GM Games;791990
9758365748;SRM Games;792000
9758365749;Daniel J Roberts;792030
9758365750;carla51;792050
9758365751;Real Fighting;792060
9758365752;KCG;792070
9758365753;1bgame;792080
9758365754;Tomorrow Corporation;792100
9758365755;Alawar Entertainment;792160
9758365756;Polarity Bear;792190
9758365757;AGM PLAYISM;792230
9758365758;Static Shell Studios;792320
9758365759;Coatsink;792340
9758365760;ClickGames;792350
9758365761;Phoenix Online Publishing;792370
9758365762;WolfShipGames Co_ Ltd;792400
9758365763;For Kids;792410
9758365764;Gametroleum;792480
9758365765;Leyline Studios;792500
9758365766;Le Faucheur Kevin;792560
9758365767;Level 99 Games;792570
9758365768;Bullid Games;792640
9758365769;Flat Cat Games;792650
9758365770;Slitherine Ltd;792660
9758365771;Moonware Games;792670
9758365772;Gwyn Games;792680
9758365773;Butterscotch Shenanigans;792710
9758365774;Gotham City Films_ LLC;792720
9758365775;Ramos Entertainment;792760
9758365776;LionAnt;792800
9758365777;Hardcore__Games;792810
9758365778;Second Sky Entertainment;792820
9758365779;Pxlplz;792850
9758365780;Agelvik;792860
9758365781;Jeremy St Pierre;792870
9758365782;Humble Hearts LLC;792880
9758365783;MellowStudios;792900
9758365784;Argonauts Interactive;792930
9758365785;CAGE Studios;792940
9758365786;Chozabu;792970
9758365787;Asylum Entertainment Inc;792990
9758365788;Puddledock Games;793000
9758365789;Aoineko;793010
9758365790;Gray Wolf Interactive LLC;793030
9758365791;BTD STUDIO Co_ltd;793050
9758365792;NTT Solmare;793150
9758365793;Smelter;793180
9758365794;Indie Ninjas;793200
9758365795;Star Consult Srl;793210
9758365796;Santima Games;793220
9758365797;Educational Games;793240
9758365798;Funbox Media Ltd;793250
9758365799;Spawn Point OSK;793260
9758365800;Daydream Productions;793280
9758365801;Dominique Grieshofer;793350
9758365802;Sold Out Sales and Marketing Ltd;793360
9758365803;Flying Panjandrum _ ふらいんぐパンジャンドラム;793410
9758365804;Sierra Lee;793450
9758365805;Neobite Games;793480
9758365806;GoldFire Studios;793490
9758365807;SashaNyasha;793510
9758365808;Cocompadres;793570
9758365809;Almighty Games;793600
9758365810;Virhex;793620
9758365811;Claudio Catalano_CC_ARTS;793630
9758365812;D & M Arcade;793640
9758365813;Vera Visions;793670
9758365814;Phaser Lock Interactive;793690
9758365815;SlyGames;793700
9758365816;SlyGames;793710
9758365817;Thumbtack;793740
9758365818;Labscle;793760
9758365819;Vectorinox;793820
9758365820;MIRAGE VR;793880
9758365821;Buka Entertainment;793940
9758365822;Yash Future Tech Solutions Pvt Ltd;793970
9758365823;NedoStudio;793990
9758365824;Astronomic Games;794030
9758365825;Black Fox Entertainment_Starkom Entertainment;794050
9758365826;Bigben Interactive;794180
9758365827;Laush Studio;794190
9758365828;Criptomedia Studios;794230
9758365829;Deep Silver;794260
9758365830;Convoy Games;794270
9758365831;WTB;794300
9758365832;Vyacheslav Shilikhin;794360
9758365833;JibbyJib;794390
9758365834;Bmc Studio;794410
9758365835;CDIS;794480
9758365836;Hyperion Studio Limited;794490
9758365837;KILLZONE;794530
9758365838;GalaxyTrail;794550
9758365839;Sky Coder;794570
9758365840;SNK CORPORATION;794580
9758365841;GungHo Online Entertainment America;794600
9758365842;Jake Peng;794630
9758365843;Gray Wolf Interactive LLC;794640
9758365844;Voltage Inc;794710
9758365845;Killer Bees Games;794740
9758365846;YANEURAGAMES;794760
9758365847;折翼的红领巾;794780
9758365848;Marmalade Game Studio Ltd;794800
9758365849;Firehawk Studios;794810
9758365850;Paradox Interactive;794820
9758365851;Little Angel;794830
9758365852;Firehawk Studios;794910
9758365853;Dexion Games;794920
9758365854;Abdullah Firat;794940
9758365855;凝冰剑斩;794950
9758365856;Vais;794990
9758365857;Atriagames;795030
9758365858;Totally Normal Creature;795040
9758365859;Arrible;795050
9758365860;Dexion Games;795070
9758365861;Blue Wizard Digital;795100
9758365862;Epopeia Games;795110
9758365863;Kormishenkov Anton;795120
9758365864;FailoutGames;795140
9758365865;Cherry Kiss Games;795160
9758365866;Pocketwatch Games;795220
9758365867;Pocketwatch Games;795230
9758365868;Fivesyounger Development;795320
9758365869;Astrocat Studios;795430
9758365870;Sergey Sevostyanov;795480
9758365871;FreeMinds;795490
9758365872;Vyacheslav Shilikhin;795500
9758365873;Degica;795510
9758365874;Strategy Empire;795530
9758365875;nkmr appworks;795550
9758365876;Dark_1;795570
9758365877;1C Entertainment;795610
9758365878;Tuomos games;795680
9758365879;Reb_Orn;795910
9758365880;Artur Rezende;795920
9758365881;Andy Jurko;795940
9758365882;CDIS;795950
9758365883;CDIS;795960
9758365884;Ingenio Contenido Digital;796030
9758365885;Big Fish Games;796050
9758365886;Big Fish Games;796060
9758365887;Big Fish Games;796070
9758365888;Big Fish Games;796090
9758365889;Big Fish Games;796100
9758365890;Duck INC;796110
9758365891;Laush Studio;796130
9758365892;Gromov Technologies;796270
9758365893;Helium9 Games;796290
9758365894;Metal Fox;796320
9758365895;Homage Studios;796340
9758365896;Snkl Studio;796360
9758365897;Karolis Dikcius;796370
9758365898;Polar Night Games;796380
9758365899;Stelex Software;796400
9758365900;BARS STUDIOS;796430
9758365901;Droid Riot;796440
9758365902;Freshtrax;796450
9758365903;CHENJINDING;796460
9758365904;Droid Riot;796480
9758365905;Andy Jurko;796490
9758365906;cf_x software AG;796500
9758365907;Bitlock Studio;796510
9758365908;Ryan Silberman;796520
9758365909;Cien Studio;796580
9758365910;motboy8;796600
9758365911;ShaBi;796620
9758365912;EasyGames;796640
9758365913;zoocros;796650
9758365914;Red twice potato;796710
9758365915;Parallel Intersection Studio;796760
9758365916;JoshCorp;796770
9758365917;Catze;796780
9758365918;Snkl Studio;796790
9758365919;Team 21 Studio;796800
9758365920;Vyacheslav Shilikhin;796810
9758365921;Lestyo;796830
9758365922;amightydish;796840
9758365923;Karnage Gaming;796860
9758365924;Vyacheslav Shilikhin;796890
9758365925;Ripknot Systems;796900
9758365926;Yai Gameworks;796910
9758365927;Panic Ensues Software;796920
9758365928;Browith;796930
9758365929;Argent Games;796940
9758365930;Aaron Legault;796950
